微信支付账单明细,,,,,,,,
微信昵称：[ld],,,,,,,,
起始时间：[2024-10-01 00:00:00] 终止时间：[2024-10-31 23:59:59],,,,,,,,
导出类型：[全部],,,,,,,,
导出时间：[2024-11-07 10:35:03],,,,,,,,
,,,,,,,,
共47笔记录,,,,,,,,
收入：4笔 1002.17元,,,,,,,,
支出：43笔 1783.87元,,,,,,,,
中性交易：0笔 0.00元,,,,,,,,
注：,,,,,,,,
1. 充值/提现/理财通购买/零钱通存取/信用卡还款等交易，将计入中性交易,,,,,,,,
2. 本明细仅展示当前账单中的交易，不包括已删除的记录,,,,,,,,
3. 本明细仅供个人对账使用,,,,,,,,
,,,,,,,,
----------------------微信支付账单明细列表--------------------,,,,,,,,
交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2024-10-31 18:35:51,商户消费,沂蒙炒鸡,"/",支出,¥24.00,工商银行储蓄卡(1845),支付成功,4200002357202410314311571035	,10325094295817303709450174549100	,"/"
2024-10-30 11:58:58,商户消费,舒心家常菜大连七贤岭店,"山东菜馆大连腾飞店",支出,¥16.00,工商银行储蓄卡(1845),支付成功,4200002446202410306187636011	,7895220943567240	,"/"
2024-10-29 18:03:09,商户消费,凯德CAPITALAND,"2024102900000002177307550003订单支付,停车发票的开具由实际运营停车场的项目公司提供",支出,¥25.50,工商银行储蓄卡(1845),支付成功,4200002353202410291032463488	,08212410296498459908218	,"/"
2024-10-27 09:30:55,商户消费,luckin coffee,"订单付款",支出,¥9.90,工商银行储蓄卡(1845),支付成功,4200002352202410273480652623	,10116097841469710342	,"/"
2024-10-26 18:23:59,商户消费,CoCo都可,"CoCo都可-CoCo都可(天地软件园店)-终端CN2502027",支出,¥24.90,工商银行储蓄卡(1845),支付成功,4200002419202410265860543459	,3024102637432428289914	,"/"
2024-10-25 11:59:30,商户消费,舒心家常菜大连七贤岭店,"山东菜馆大连腾飞店",支出,¥15.00,工商银行储蓄卡(1845),支付成功,4200002397202410253614584000	,7895008325860875	,"/"
2024-10-24 12:01:54,商户消费,舒心家常菜大连七贤岭店,"山东菜馆大连腾飞店",支出,¥18.00,工商银行储蓄卡(1845),支付成功,4200002400202410247614180645	,7895008390967713	,"/"
2024-10-23 16:18:28,商户消费,罗森(软件园腾飞二期店),"大连罗森软件园腾飞二期店消费",支出,¥9.90,工商银行储蓄卡(1845),支付成功,4200002371202410238217063567	,593757991188	,"/"
2024-10-23 11:58:04,商户消费,舒心家常菜大连七贤岭店,"山东菜馆大连腾飞店",支出,¥18.00,工商银行储蓄卡(1845),支付成功,4200002454202410234986078888	,7895220384673339	,"/"
2024-10-21 20:16:06,京东商城平台商户-退款,京东商城平台商户,"京东商城平台商户",收入,¥1.99,工商银行储蓄卡(1845),已全额退款,50300201202024102125789043042	,	,"/"
2024-10-20 20:15:53,商户消费,京东,"京东-订单编号303814228291",支出,¥1.99,工商银行储蓄卡(1845),已全额退款,4200002351202410202161779122	,6182362410202015440187836296	,"/"
2024-10-20 16:12:19,商户消费,luckin coffee,"订单付款",支出,¥9.90,工商银行储蓄卡(1845),支付成功,4200002357202410205444122907	,10116058870278422530	,"/"
2024-10-17 18:12:04,商户消费,舒心家常菜大连七贤岭店,"山东菜馆大连腾飞店",支出,¥66.00,工商银行储蓄卡(1845),支付成功,4200002394202410172776305908	,7895008512311843	,"/"
2024-10-15 12:01:42,扫二维码付款,悦来家常菜,"收款方备注:二维码收款",支出,¥16.00,工商银行储蓄卡(1845),已转账,100010710124101500060322015612765947	,10001071012024101500977363921050	,"/"
2024-10-14 18:32:05,商户消费,鸡公煲,"鸡公煲",支出,¥31.90,工商银行储蓄卡(1845),支付成功,4200002392202410141220966949	,7895220285623551	,"/"
2024-10-14 12:25:04,扫二维码付款,便利森便利店丨甘井子店,"收款方备注:二维码收款",支出,¥5.00,工商银行储蓄卡(1845),已转账,100010710124101400060321936314910947	,10001071012024101400701081160112	,"/"
2024-10-14 12:02:20,扫二维码付款,海大炸鸡咖喱饭,"收款方备注:二维码收款",支出,¥18.00,工商银行储蓄卡(1845),已转账,100010710124101400060321933654799947	,10001071012024101400462775226098	,"/"
2024-10-13 19:04:44,商户消费,望月圆超市,"望月圆生活超市-2024101319045288383092156761",支出,¥3.50,工商银行储蓄卡(1845),支付成功,4200066318202410133074290489	,1000999831524287	,"/"
2024-10-13 16:13:01,商户消费,美团平台商户,"美团订单-24101311100300001300114348457549",支出,¥7.90,工商银行储蓄卡(1845),支付成功,4200002454202410137154445508	,20241013161247U71112470242753239	,"/"
2024-10-12 13:52:43,商户消费,luckin coffee,"订单付款",支出,¥9.90,工商银行储蓄卡(1845),支付成功,4200002376202410125084857227	,10116011922661875712	,"/"
2024-10-12 12:39:32,商户消费,大连海昌发现王国主题公园,"发现王国 - 临时车缴费 - 辽BF67279",支出,¥10.00,零钱,支付成功,4200002383202410123440192370	,SPWWX105385751887534195301058	,"/"
2024-10-12 11:35:07,商户消费,德克士,"德克士 - 大连发现王国餐厅",支出,¥13.00,工商银行储蓄卡(1845),支付成功,4200002394202410123540467151	,3024101212902298999909	,"/"
2024-10-12 08:10:45,商户消费,美团平台商户,"美团订单-24101211100300001309855103470549",支出,¥94.00,工商银行储蓄卡(1845),支付成功,4200002429202410125216666797	,20241012081038U33884707841372247	,"/"
2024-10-11 12:00:36,商户消费,鹏成餐饮管理,"头份便当",支出,¥20.00,工商银行储蓄卡(1845),支付成功,4200067722202410111187297129	,202410111200341244121105	,"/"
2024-10-11 07:11:15,商户消费,(PCS)亚惠美食有限公司,"百乐汇厨房-扫码付-YY0015001501-241011-00190710(001)",支出,¥11.50,零钱,支付成功,4200066319202410119181327939	,08980605202711012728738284679242	,"/"
2024-10-11 07:08:23,商户消费,京东,"京东-订单编号297663367163",支出,¥249.00,零钱,支付成功,4200002451202410110851676906	,6181522410110708090627903823	,"/"
2024-10-10 12:31:56,扫二维码付款,便利森便利店丨甘井子店,"收款方备注:二维码收款",支出,¥5.00,零钱,已转账,100004990124101000060321601900702947	,10000499012024101000786286429190	,"/"
2024-10-10 12:09:38,扫二维码付款,悦来家常菜,"收款方备注:二维码收款",支出,¥12.00,零钱,已转账,100004990124101000060321599634751947	,10000499012024101000218626561150	,"/"
2024-10-10 11:39:39,商户消费,大连市税务局,"国家税务总局大连市税务局",支出,¥400.00,零钱,支付成功,4200002444202410105238226531	,010220241010113934005710307Y	,"/"
2024-10-10 11:38:16,商户消费,大连恒大檀溪郡物业服务中心,"物业费",支出,¥215.80,零钱,支付成功,4200002380202410101223789793	,NS702024101011381258759	,"/"
2024-10-10 07:03:24,商户消费,(PCS)亚惠美食有限公司,"百乐汇厨房-扫码付-YY0015001501-241010-00090703(001)",支出,¥10.50,零钱,支付成功,4200066316202410100534165586	,08980605202711012000014757277719	,"/"
2024-10-09 12:33:06,扫二维码付款,便利森便利店丨甘井子店,"收款方备注:二维码收款",支出,¥5.00,零钱,已转账,100010710124100900060328620598631947	,10001071012024100900667815778188	,"/"
2024-10-09 11:59:08,商户消费,鹏成餐饮管理,"岳记山陕老碗",支出,¥21.00,零钱,支付成功,4200067719202410092165627911	,202410091159059983744126	,"/"
2024-10-09 07:05:13,商户消费,(PCS)亚惠美食有限公司,"百乐汇厨房-扫码付-YY0015001501-241009-00110705(001)",支出,¥13.50,零钱,支付成功,4200002386202410098306742472	,08980605202711011276153174634500	,"/"
